Source,Destination,Item name,Extension,Item size,Content type,Status,Result category,Message,Error code,Source item ID,Destination item ID,Package number,Migration job ID,Incremental round,Task ID,Device name
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\Menu_liens.gif","/menu-files/Menu_liens.gif","Menu_liens.gif",".gif","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","d9cd372c-6f82-5974-95fc-79e963aece5b","d9cd372c-6f82-5974-95fc-79e963aece5b","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\Menu_monde.gif","/menu-files/Menu_monde.gif","Menu_monde.gif",".gif","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","fa3d875f-a3c1-5a74-8d48-d5e0fb212bbd","fa3d875f-a3c1-5a74-8d48-d5e0fb212bbd","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\Menu_photos.gif","/menu-files/Menu_photos.gif","Menu_photos.gif",".gif","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","ec966d2d-c44f-5344-80fc-ae90c028e8cc","ec966d2d-c44f-5344-80fc-ae90c028e8cc","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\Menu_regles.gif","/menu-files/Menu_regles.gif","Menu_regles.gif",".gif","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","2e4ba6a8-58d4-5e49-a53b-0ad5c2b1623d","2e4ba6a8-58d4-5e49-a53b-0ad5c2b1623d","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\necro_icone.png","/menu-files/necro_icone.png","necro_icone.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","72ce04aa-7cb7-56fa-95ab-4887ca9016eb","72ce04aa-7cb7-56fa-95ab-4887ca9016eb","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\nouveau_joueur.png","/menu-files/nouveau_joueur.png","nouveau_joueur.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","67ba7b12-4c30-55a8-8395-744ff1fc1226","67ba7b12-4c30-55a8-8395-744ff1fc1226","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\pointdestin_icone.png","/menu-files/pointdestin_icone.png","pointdestin_icone.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","4d613b72-16b2-5e23-860e-1c2f2040dd00","4d613b72-16b2-5e23-860e-1c2f2040dd00","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\schcljm.js","/menu-files/schcljm.js","schcljm.js",".js","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","39ed38a3-7222-5f44-bc40-b9351c777dac","39ed38a3-7222-5f44-bc40-b9351c777dac","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\sm3dljm.png","/menu-files/sm3dljm.png","sm3dljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","bbe29bf0-08c1-50e9-9be6-5cc3e3399287","bbe29bf0-08c1-50e9-9be6-5cc3e3399287","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\sm4dljm.png","/menu-files/sm4dljm.png","sm4dljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","636432b8-5f15-5846-8dce-ab8a16dfd087","636432b8-5f15-5846-8dce-ab8a16dfd087","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\sm6dljm.png","/menu-files/sm6dljm.png","sm6dljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","f08cc9ef-f4e2-58ac-a279-570c7729a3ee","f08cc9ef-f4e2-58ac-a279-570c7729a3ee","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\sm7dljm.png","/menu-files/sm7dljm.png","sm7dljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","0e6fc638-aaa7-5a08-a811-b63b6a0d8ce0","0e6fc638-aaa7-5a08-a811-b63b6a0d8ce0","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smbdljm.png","/menu-files/smbdljm.png","smbdljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","da30133a-6a84-5af2-ae0e-30fb61448b42","da30133a-6a84-5af2-ae0e-30fb61448b42","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smfdljm.png","/menu-files/smfdljm.png","smfdljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","1a87d3f6-0c7d-5590-b8b2-d289bd33caf4","1a87d3f6-0c7d-5590-b8b2-d289bd33caf4","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smgcljm.png","/menu-files/smgcljm.png","smgcljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","a6a331a8-0e13-58dc-b062-a0a6ba35f1ed","a6a331a8-0e13-58dc-b062-a0a6ba35f1ed","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smhdljm.png","/menu-files/smhdljm.png","smhdljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","e75d1fb6-51d5-5fcf-a720-0e6580b2beeb","e75d1fb6-51d5-5fcf-a720-0e6580b2beeb","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smjdljm.png","/menu-files/smjdljm.png","smjdljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","0eaa5b34-ef6d-54dc-9973-014361f2c18b","0eaa5b34-ef6d-54dc-9973-014361f2c18b","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smldljm.png","/menu-files/smldljm.png","smldljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","372df1ba-0e62-5759-bbef-b8edc1b7a536","372df1ba-0e62-5759-bbef-b8edc1b7a536","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smndljm.png","/menu-files/smndljm.png","smndljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","a5aec242-7d4b-5b43-9823-11604238d162","a5aec242-7d4b-5b43-9823-11604238d162","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smodljm.png","/menu-files/smodljm.png","smodljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","d297cfae-e7f3-5f43-8083-3dc1d0d4082c","d297cfae-e7f3-5f43-8083-3dc1d0d4082c","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smpdljm.png","/menu-files/smpdljm.png","smpdljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","edb43794-aee6-59e3-9739-8fbcc9af461b","edb43794-aee6-59e3-9739-8fbcc9af461b","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smqdljm.png","/menu-files/smqdljm.png","smqdljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","e264e564-b96f-54d7-9444-1ce8049441ce","e264e564-b96f-54d7-9444-1ce8049441ce","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smrdljm.png","/menu-files/smrdljm.png","smrdljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","3c11c284-6c58-58ab-9b4f-e8b1d21ce205","3c11c284-6c58-58ab-9b4f-e8b1d21ce205","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smsdljm.png","/menu-files/smsdljm.png","smsdljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","7fe060f4-b2a6-5ec2-be93-fc6c9e63c41e","7fe060f4-b2a6-5ec2-be93-fc6c9e63c41e","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smtdljm.png","/menu-files/smtdljm.png","smtdljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","7b760918-f86c-507a-8d06-382446229a25","7b760918-f86c-507a-8d06-382446229a25","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smudljm.png","/menu-files/smudljm.png","smudljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","91c6de5d-7143-5ec8-9b6d-e77fc17da899","91c6de5d-7143-5ec8-9b6d-e77fc17da899","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smvdljm.png","/menu-files/smvdljm.png","smvdljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","afb83205-962e-5340-8612-aa9a34ae5709","afb83205-962e-5340-8612-aa9a34ae5709","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smwdljm.png","/menu-files/smwdljm.png","smwdljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","9723799c-858a-52cb-9b54-8c44b5bf9be0","9723799c-858a-52cb-9b54-8c44b5bf9be0","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smxdljm.png","/menu-files/smxdljm.png","smxdljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","6d0ab794-d0d6-52ef-9850-346ca90b3a50","6d0ab794-d0d6-52ef-9850-346ca90b3a50","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smydljm.png","/menu-files/smydljm.png","smydljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","5631910d-f202-5b1c-af23-4ebf876b51b5","5631910d-f202-5b1c-af23-4ebf876b51b5","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\smzdljm.png","/menu-files/smzdljm.png","smzdljm.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","4535c29c-1eeb-5b4a-9a6f-73005439390e","4535c29c-1eeb-5b4a-9a6f-73005439390e","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files\styles_hcljm.css","/menu-files/styles_hcljm.css","styles_hcljm.css",".css","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","5e75a8ad-a87a-5514-b750-322690d350bb","5e75a8ad-a87a-5514-b750-322690d350bb","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\banniere_blogue2.gif","/menu-files_old/banniere_blogue2.gif","banniere_blogue2.gif",".gif","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","0e5d082e-ceba-5497-b1d3-f1cd8c165857","0e5d082e-ceba-5497-b1d3-f1cd8c165857","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\banniere_ext_droite2 .gif","/menu-files_old/banniere_ext_droite2 .gif","banniere_ext_droite2 .gif",".gif","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","b1068bc1-a5ff-5d41-bbc5-7af85d10d8f0","b1068bc1-a5ff-5d41-bbc5-7af85d10d8f0","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\banniere_ext_gauche2.gif","/menu-files_old/banniere_ext_gauche2.gif","banniere_ext_gauche2.gif",".gif","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","f4944228-07f1-560e-b86a-cd6420dd524a","f4944228-07f1-560e-b86a-cd6420dd524a","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\banniere_forum2.gif","/menu-files_old/banniere_forum2.gif","banniere_forum2.gif",".gif","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","2339c2a8-1a1f-5f9a-87a7-d146fd69c307","2339c2a8-1a1f-5f9a-87a7-d146fd69c307","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\banniere_joueurs2.gif","/menu-files_old/banniere_joueurs2.gif","banniere_joueurs2.gif",".gif","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","07bbd490-08ba-51c4-aa95-7998c4154007","07bbd490-08ba-51c4-aa95-7998c4154007","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\banniere_joutes2.gif","/menu-files_old/banniere_joutes2.gif","banniere_joutes2.gif",".gif","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","f25c4377-3a5e-549d-b77b-f2000af70bd1","f25c4377-3a5e-549d-b77b-f2000af70bd1","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\banniere_liens2.gif","/menu-files_old/banniere_liens2.gif","banniere_liens2.gif",".gif","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","bad10ba8-ad40-516b-8cb7-ad508024d938","bad10ba8-ad40-516b-8cb7-ad508024d938","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\banniere_monde2.gif","/menu-files_old/banniere_monde2.gif","banniere_monde2.gif",".gif","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","1d605f88-6528-5634-9f70-7e912e65babe","1d605f88-6528-5634-9f70-7e912e65babe","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\banniere_photos2.gif","/menu-files_old/banniere_photos2.gif","banniere_photos2.gif",".gif","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","b38cd80f-a381-5cf6-a714-5fa1429846fc","b38cd80f-a381-5cf6-a714-5fa1429846fc","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\banniere_regles2.gif","/menu-files_old/banniere_regles2.gif","banniere_regles2.gif",".gif","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","09bccd0c-66de-55fa-95d1-46bd7124fb4d","09bccd0c-66de-55fa-95d1-46bd7124fb4d","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\bt1dljm_0.png","/menu-files_old/bt1dljm_0.png","bt1dljm_0.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","da9a4341-828e-5a84-a045-cff306bf07f4","da9a4341-828e-5a84-a045-cff306bf07f4","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\bt1dljm_1.png","/menu-files_old/bt1dljm_1.png","bt1dljm_1.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","d9df19db-b230-55b2-9a1b-ed941cd15097","d9df19db-b230-55b2-9a1b-ed941cd15097","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\bt7dljm_0.png","/menu-files_old/bt7dljm_0.png","bt7dljm_0.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","24b7196a-3897-563f-9412-b55257d19ce2","24b7196a-3897-563f-9412-b55257d19ce2","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\bt7dljm_1.png","/menu-files_old/bt7dljm_1.png","bt7dljm_1.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","9f98312c-6634-585a-b798-05ffe3d7d98c","9f98312c-6634-585a-b798-05ffe3d7d98c","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\btcdljm_0.png","/menu-files_old/btcdljm_0.png","btcdljm_0.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","48b6cad6-888c-5c32-9db5-a926fdde7716","48b6cad6-888c-5c32-9db5-a926fdde7716","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\btcdljm_1.png","/menu-files_old/btcdljm_1.png","btcdljm_1.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","4b85bd37-071f-58f5-a4fb-66646b1de452","4b85bd37-071f-58f5-a4fb-66646b1de452","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\btddljm_0.png","/menu-files_old/btddljm_0.png","btddljm_0.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","514ffeb5-6b40-5a2d-9b01-2748138e4828","514ffeb5-6b40-5a2d-9b01-2748138e4828","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\btddljm_1.png","/menu-files_old/btddljm_1.png","btddljm_1.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","de769651-7e39-59d2-be4c-413ae92ba026","de769651-7e39-59d2-be4c-413ae92ba026","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\btgcljm_0.png","/menu-files_old/btgcljm_0.png","btgcljm_0.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","13642c64-3bb3-55d4-a627-7fc0181f2faf","13642c64-3bb3-55d4-a627-7fc0181f2faf","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\btgcljm_1.png","/menu-files_old/btgcljm_1.png","btgcljm_1.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","4842990b-f417-5315-bf10-463c1d09cd40","4842990b-f417-5315-bf10-463c1d09cd40","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\bthcljm_0.png","/menu-files_old/bthcljm_0.png","bthcljm_0.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","8eb069b5-c967-5e06-9a06-67a0b9dfc015","8eb069b5-c967-5e06-9a06-67a0b9dfc015","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\bthcljm_1.png","/menu-files_old/bthcljm_1.png","bthcljm_1.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","5ac803c0-f336-547b-88f8-95ad5a1d0fa4","5ac803c0-f336-547b-88f8-95ad5a1d0fa4","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\menu-files_old\btidljm_0.png","/menu-files_old/btidljm_0.png","btidljm_0.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","0298c384-9e8e-59e2-8ef2-357de5560657","0298c384-9e8e-59e2-8ef2-357de5560657","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
